2.094395e+02 1.269200e+06
4.188790e+02 2.352011e+06
6.283185e+02 2.044491e+06
8.377580e+02 3.772315e+06
1.047198e+03 5.407498e+06
1.256637e+03 8.160029e+06
1.466077e+03 1.082125e+07
1.675516e+03 1.423658e+07
1.884956e+03 1.797708e+07
2.094395e+03 2.134565e+07
2.303835e+03 2.731257e+07
2.513274e+03 3.143772e+07
2.722714e+03 3.578670e+07
2.932153e+03 4.165684e+07
3.141593e+03 4.857998e+07
3.351032e+03 5.400177e+07
3.560472e+03 6.019467e+07
3.769911e+03 6.713563e+07
